"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BDPRMUS","200101","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200102","0.658","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200103","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200104","0.705","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200105","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200106","0.705","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200107","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200108","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200109","0.705","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200110","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200111","0.705","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200112","0.728","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200113","8.577","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200201","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200202","0.804","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200203","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200204","0.862","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200205","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200206","0.862","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200207","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200208","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200209","0.862","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200210","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200211","0.862","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200212","0.89","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200213","10.484","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200301","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200302","1.09","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200303","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200304","1.168","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200305","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200306","1.168","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200307","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200308","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200309","1.168","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200310","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200311","1.168","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200312","1.207","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200313","14.21","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200401","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200402","2.217","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200403","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200404","2.294","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200405","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200406","2.294","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200407","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200408","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200409","2.294","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200410","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200411","2.294","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200412","2.37","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200413","27.982","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200501","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200502","6.964","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200503","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200504","7.462","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200505","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200506","7.462","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200507","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200508","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200509","7.462","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200510","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200511","7.462","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200512","7.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200513","90.787","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200601","13.093","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200602","11.317","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200603","15.437","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200604","16.186","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200605","22.302","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200606","25.7","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200607","22.676","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200608","28.918","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200609","25.131","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200610","23.037","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200611","21.858","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200612","24.785","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200613","250.439","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200701","29.085","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200702","23.701","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200703","32.544","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200704","32.125","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200705","40.24","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200706","39.59","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200707","51.964","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200708","54.51","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200709","51.394","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200710","49.888","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200711","41.701","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200712","43.084","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200713","489.825","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200801","50.27","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200802","45.105","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200803","49.882","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200804","53.276","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200805","54.27","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200806","60.681","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200807","67.366","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200808","68.155","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200809","63.024","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200810","61.515","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200811","60.395","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200812","44.168","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200813","678.106","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200901","42.383","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200902","33.432","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200903","26.594","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200904","28.171","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200905","32.101","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200906","33.588","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200907","43.256","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200908","44.996","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200909","48.717","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200910","57.444","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200911","63.682","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200912","61.443","4","Biodiesel Production","Million Gallons"
"BDPRMUS","200913","515.805","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201001","26.607","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201002","29.246","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201003","33.772","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201004","34.19","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201005","31.915","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201006","27.066","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201007","27.597","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201008","27.427","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201009","30.357","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201010","28.404","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201011","22.168","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201012","24.695","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201013","343.445","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201101","35.355","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201102","40.342","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201103","59.59","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201104","71.052","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201105","77.197","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201106","81.391","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201107","91.68","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201108","95.485","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201109","95.942","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201110","105.342","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201111","104.747","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201112","109.357","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201113","967.481","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201201","73.546","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201202","79.236","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201203","94.524","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201204","93.943","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201205","101.97","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201206","93.374","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201207","89.317","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201208","91.405","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201209","81.853","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201210","75.283","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201211","57.229","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201212","59.032","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201213","990.711","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201301","68.864","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201302","70.234","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201303","101.284","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201304","107.019","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201305","111.101","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201306","113.369","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201307","129.026","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201308","129.619","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201309","127.065","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201310","137.434","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201311","129.341","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201312","135.1","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201313","1359.456","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201401","72.54","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201402","75.643","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201403","99.178","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201404","93.352","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201405","106.314","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201406","111.07","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201407","122.887","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201408","125.437","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201409","115.677","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201410","122.988","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201411","109.639","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201412","124.254","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201413","1278.979","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201501","72.546","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201502","77.736","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201503","97.673","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201504","107.85","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201505","116.94","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201506","121.824","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201507","121.076","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201508","123.176","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201509","104.119","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201510","106.467","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201511","105.883","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201512","108.057","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201513","1263.347","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201601","104.576","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201602","105.154","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201603","120.159","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201604","119.951","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201605","135.344","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201606","134.62","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201607","139.887","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201608","142.177","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201609","134.667","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201610","144.192","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201611","143.152","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201612","143.851","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201613","1567.73","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201701","92.757","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201702","93.983","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201703","115.973","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201704","126.821","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201705","136.181","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201706","140.459","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201707","149.513","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201708","149.486","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201709","147.293","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201710","147.624","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201711","147.98","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201712","147.639","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201713","1595.709","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201801","125.525","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201802","127.945","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201803","149.127","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201804","142.525","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201805","151.312","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201806","158.867","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201807","166.331","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201808","172.28","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201809","164.396","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201810","170.952","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201811","160.273","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201812","167.785","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201813","1857.319","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201901","143.917","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201902","130.529","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201903","140.825","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201904","152.149","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201905","154.59","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201906","141.553","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201907","158.61","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201908","155.898","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201909","141.846","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201910","144.314","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201911","127.424","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201912","132.85","4","Biodiesel Production","Million Gallons"
"BDPRMUS","201913","1724.507","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202001","134.233","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202002","128.824","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202003","150.945","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202004","143.105","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202005","147.209","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202006","150.774","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202007","161.669","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202008","162.609","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202009","159.161","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202010","159.507","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202011","150.894","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202012","158.568","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202013","1807.499","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202101","130.83","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202102","101.052","4","Biodiesel Production","Million Gallons"
"BDPRMUS","202103","141.6","4","Biodiesel Production","Million Gallons"
"BDPRBUS","200101","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200102","0.084","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200103","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200104","0.09","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200105","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200106","0.09","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200107","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200108","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200109","0.09","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200110","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200111","0.09","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200112","0.093","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200113","1.094","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200201","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200202","0.103","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200203","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200204","0.11","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200205","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200206","0.11","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200207","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200208","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200209","0.11","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200210","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200211","0.11","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200212","0.114","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200213","1.338","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200301","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200302","0.139","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200303","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200304","0.149","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200305","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200306","0.149","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200307","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200308","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200309","0.149","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200310","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200311","0.149","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200312","0.154","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200313","1.813","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200401","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200402","0.283","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200403","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200404","0.293","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200405","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200406","0.293","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200407","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200408","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200409","0.293","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200410","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200411","0.293","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200412","0.302","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200413","3.57","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200501","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200502","0.889","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200503","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200504","0.952","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200505","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200506","0.952","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200507","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200508","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200509","0.952","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200510","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200511","0.952","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200512","0.984","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200513","11.584","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200601","1.671","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200602","1.444","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200603","1.97","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200604","2.065","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200605","2.846","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200606","3.279","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200607","2.893","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200608","3.69","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200609","3.207","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200610","2.939","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200611","2.789","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200612","3.162","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200613","31.955","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200701","3.711","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200702","3.024","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200703","4.152","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200704","4.099","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200705","5.134","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200706","5.051","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200707","6.63","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200708","6.955","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200709","6.558","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200710","6.365","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200711","5.321","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200712","5.497","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200713","62.499","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200801","6.414","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200802","5.755","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200803","6.365","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200804","6.798","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200805","6.925","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200806","7.743","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200807","8.596","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200808","8.696","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200809","8.042","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200810","7.849","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200811","7.706","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200812","5.636","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200813","86.523","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200901","5.408","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200902","4.266","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200903","3.393","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200904","3.594","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200905","4.096","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200906","4.286","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200907","5.519","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200908","5.741","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200909","6.216","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200910","7.33","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200911","8.126","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200912","7.84","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","200913","65.814","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201001","3.395","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201002","3.732","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201003","4.309","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201004","4.362","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201005","4.072","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201006","3.454","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201007","3.521","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201008","3.5","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201009","3.873","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201010","3.624","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201011","2.828","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201012","3.151","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201013","43.822","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201101","4.511","5","Biodiesel Production","Trillion Btu"
"BDPRBUS","201102","5.147","5","Biodiesel Production","Trillion Btu"
