"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BFLCBUS","197113","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197213","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197301","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197302","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197303","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197304","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197305","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197306","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197307","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197308","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197309","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197310","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197311","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197312","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197313","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197401","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197402","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197403","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197404","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197405","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197406","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197407","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197408","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197409","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197410","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197411","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197412","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197413","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197501","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197502","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197503","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197504","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197505","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197506","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197507","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197508","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197509","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197510","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197511","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197512","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197513","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197601","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197602","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197603","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197604","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197605","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197606","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197607","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197608","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197609","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197610","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197611","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197612","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197613","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197701","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197702","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197703","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197704","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197705","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197706","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197707","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197708","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197709","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197710","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197711","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197712","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197713","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197801","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197802","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197803","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197804","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197805","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197806","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197807","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197808","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197809","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197810","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197811","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197812","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197813","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197901","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197902","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197903","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197904","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197905","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197906","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197907","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197908","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197909","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197910","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197911","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197912","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","197913","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198001","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198002","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198003","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198004","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198005","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198006","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198007","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198008","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198009","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198010","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198011","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198012","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198013","Not Available","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198101","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198102","0.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198103","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198104","0.482","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198105","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198106","0.482","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198107","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198108","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198109","0.482","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198110","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198111","0.482","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198112","0.498","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198113","5.86","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198201","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198202","1.211","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198203","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198204","1.297","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198205","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198206","1.297","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198207","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198208","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198209","1.297","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198210","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198211","1.297","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198212","1.341","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198213","15.784","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198301","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198302","2.213","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198303","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198304","2.371","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198305","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198306","2.371","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198307","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198308","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198309","2.371","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198310","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198311","2.371","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198312","2.45","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198313","28.843","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198401","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198402","2.786","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198403","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198404","2.882","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198405","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198406","2.882","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198407","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198408","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198409","2.882","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198410","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198411","2.882","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198412","2.978","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198413","35.162","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198501","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198502","3.237","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198503","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198504","3.468","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198505","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198506","3.468","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198507","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198508","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198509","3.468","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198510","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198511","3.468","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198512","3.583","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198513","42.191","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198601","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198602","3.705","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198603","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198604","3.97","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198605","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198606","3.97","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198607","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198608","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198609","3.97","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198610","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198611","3.97","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198612","4.102","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198613","48.299","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198701","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198702","4.227","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198703","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198704","4.529","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198705","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198706","4.529","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198707","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198708","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198709","4.529","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198710","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198711","4.529","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198712","4.68","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198713","55.105","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198801","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198802","4.394","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198803","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198804","4.546","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198805","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198806","4.546","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198807","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198808","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198809","4.546","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198810","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198811","4.546","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198812","4.697","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198813","55.458","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198901","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198902","4.28","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198903","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198904","4.586","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198905","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198906","4.586","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198907","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198908","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198909","4.586","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198910","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198911","4.586","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198912","4.739","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","198913","55.798","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199001","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199002","3.769","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199003","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199004","4.038","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199005","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199006","4.038","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199007","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199008","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199009","4.038","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199010","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199011","4.038","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199012","4.172","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199013","49.127","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199101","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199102","4.331","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199103","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199104","4.641","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199105","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199106","4.641","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199107","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199108","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199109","4.641","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199110","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199111","4.641","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199112","4.795","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199113","56.46","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199201","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199202","5.045","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199203","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199204","5.218","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199205","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199206","5.218","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199207","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199208","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199209","5.218","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199210","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199211","5.218","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199212","5.392","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199213","63.665","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199301","6.426","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199302","5.502","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199303","6.482","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199304","6.21","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199305","6.318","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199306","6.116","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199307","6.065","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199308","5.284","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199309","5.774","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199310","6.321","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199311","6.539","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199312","6.98","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199313","74.016","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199401","7.221","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199402","5.774","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199403","6.871","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199404","5.792","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199405","6.577","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199406","6.204","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
"BFLCBUS","199407","6.366","8","Biomass Losses and Co-products in the Industrial Sector","Trillion Btu"
